"StichtagDat","StichtagDatJahr","StichtagDatMM","DatenstandCd","HundenameText","GebHundDatJahr","SexHundCd","SexHundLang","SexHundSort","AnzHunde"
2019-12-31,2019,12,"D","Boby",2007,"1","männlich",1,1
2019-12-31,2019,12,"D","Lexus, Izumrudny Gorod Zeis",2014,"1","männlich",1,1
2019-12-31,2019,12,"D","Lexie",2010,"2","weiblich",2,1
2019-12-31,2019,12,"D","Bobona",2004,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lexi",2019,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lexi",2017,"2","weiblich",2,1
2019-12-31,2019,12,"D","Bobo",2018,"1","männlich",1,1
2019-12-31,2019,12,"D","Lexi",2007,"1","männlich",1,1
2019-12-31,2019,12,"D","Lex du Boidamont",2012,"1","männlich",1,1
2019-12-31,2019,12,"D","Bobo",2011,"1","männlich",1,1
2019-12-31,2019,12,"D","Lex Mjölnir v. belgischen Feuer",2015,"1","männlich",1,1
2019-12-31,2019,12,"D","Lex",2017,"1","männlich",1,1
2019-12-31,2019,12,"D","Bobo",2009,"1","männlich",1,1
2019-12-31,2019,12,"D","Lex",2008,"1","männlich",1,1
2019-12-31,2019,12,"D","Lewis",2015,"1","männlich",1,1
2019-12-31,2019,12,"D","Bobo",2007,"1","männlich",1,1
2019-12-31,2019,12,"D","Levy (Astaira)",2010,"1","männlich",1,1
2019-12-31,2019,12,"D","Levi",2019,"1","männlich",1,1
2019-12-31,2019,12,"D","Bobi (Milou)",2009,"1","männlich",1,1
2019-12-31,2019,12,"D","Levi",2018,"1","männlich",1,1
2019-12-31,2019,12,"D","Levi",2015,"1","männlich",1,1
2019-12-31,2019,12,"D","Bobi (DJ)",2009,"1","männlich",1,1
2019-12-31,2019,12,"D","Lessko",2014,"1","männlich",1,1
2019-12-31,2019,12,"D","Lesly",2006,"2","weiblich",2,1
2019-12-31,2019,12,"D","Bobi (Bengo)",2004,"1","männlich",1,1
2019-12-31,2019,12,"D","Leslie",2013,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lesley",2012,"2","weiblich",2,1
2019-12-31,2019,12,"D","Bobi",2018,"1","männlich",1,2
2019-12-31,2019,12,"D","Leska",2009,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lesca",2011,"2","weiblich",2,1
2019-12-31,2019,12,"D","Bobi",2017,"1","männlich",1,1
2019-12-31,2019,12,"D","Leroy",2009,"1","männlich",1,1
2019-12-31,2019,12,"D","Leonidas (Ndoto Yangu Adia T.)",2011,"1","männlich",1,1
2019-12-31,2019,12,"D","Bobi",2016,"1","männlich",1,1
2019-12-31,2019,12,"D","Leone",2013,"1","männlich",1,1
2019-12-31,2019,12,"D","Leonardo",2017,"1","männlich",1,1
2019-12-31,2019,12,"D","Bobi",2012,"1","männlich",1,1
2019-12-31,2019,12,"D","Leonardo",2014,"1","männlich",1,1
2019-12-31,2019,12,"D","Leonard",2013,"1","männlich",1,1
2019-12-31,2019,12,"D","Bobby",2019,"1","männlich",1,1
2019-12-31,2019,12,"D","Leona",2016,"2","weiblich",2,1
2019-12-31,2019,12,"D","Leona",2014,"2","weiblich",2,1
2019-12-31,2019,12,"D","Bobby",2018,"1","männlich",1,2
2019-12-31,2019,12,"D","Leona",2012,"2","weiblich",2,1
2019-12-31,2019,12,"D","Leon",2019,"1","männlich",1,1
2019-12-31,2019,12,"D","Bobby",2017,"1","männlich",1,3
2019-12-31,2019,12,"D","Leon",2018,"1","männlich",1,2
2019-12-31,2019,12,"D","Leon",2017,"1","männlich",1,1
2019-12-31,2019,12,"D","Bobby",2016,"1","männlich",1,4
2019-12-31,2019,12,"D","Leon",2016,"1","männlich",1,1
2019-12-31,2019,12,"D","Leon",2015,"1","männlich",1,1
2019-12-31,2019,12,"D","Bobby",2014,"1","männlich",1,4
2019-12-31,2019,12,"D","Leon",2014,"1","männlich",1,2
2019-12-31,2019,12,"D","Leon",2013,"1","männlich",1,2
2019-12-31,2019,12,"D","Bobby",2012,"1","männlich",1,2
2019-12-31,2019,12,"D","Leon",2012,"1","männlich",1,1
2019-12-31,2019,12,"D","Leon",2011,"1","männlich",1,1
2019-12-31,2019,12,"D","Bobby",2011,"1","männlich",1,2
2019-12-31,2019,12,"D","Leon",2005,"1","männlich",1,1
2019-12-31,2019,12,"D","Leo",2019,"1","männlich",1,2
2019-12-31,2019,12,"D","Bobby",2010,"1","männlich",1,1
2019-12-31,2019,12,"D","Leo",2018,"1","männlich",1,2
2019-12-31,2019,12,"D","Leo",2017,"1","männlich",1,4
2019-12-31,2019,12,"D","Bobby",2008,"1","männlich",1,1
2019-12-31,2019,12,"D","Leo",2016,"1","männlich",1,1
2019-12-31,2019,12,"D","Leo",2015,"1","männlich",1,3
2019-12-31,2019,12,"D","Bobby",2007,"1","männlich",1,1
2019-12-31,2019,12,"D","Leo",2014,"1","männlich",1,1
2019-12-31,2019,12,"D","Leo",2013,"1","männlich",1,3
2019-12-31,2019,12,"D","Bobby",2006,"1","männlich",1,1
2019-12-31,2019,12,"D","Leo",2012,"1","männlich",1,4
2019-12-31,2019,12,"D","Leo",2011,"1","männlich",1,3
2019-12-31,2019,12,"D","Bobby",2005,"1","männlich",1,3
2019-12-31,2019,12,"D","Leo",2010,"1","männlich",1,3
2019-12-31,2019,12,"D","Leo",2009,"1","männlich",1,1
2019-12-31,2019,12,"D","Bobbie",2016,"1","männlich",1,1
2019-12-31,2019,12,"D","Leo",2008,"1","männlich",1,2
2019-12-31,2019,12,"D","Leo",2005,"1","männlich",1,2
2019-12-31,2019,12,"D","Bobbi",2015,"1","männlich",1,1
2019-12-31,2019,12,"D","Leo",2004,"1","männlich",1,1
2019-12-31,2019,12,"D","Leny",2013,"1","männlich",1,1
2019-12-31,2019,12,"D","Bobbi",2009,"1","männlich",1,1
2019-12-31,2019,12,"D","Lenox",2011,"1","männlich",1,2
2019-12-31,2019,12,"D","Lenox",2009,"1","männlich",1,1
2019-12-31,2019,12,"D","Bob (Ami)",2016,"1","männlich",1,1
2019-12-31,2019,12,"D","Lenny (Curly)",2016,"1","männlich",1,1
2019-12-31,2019,12,"D","Lenny",2018,"1","männlich",1,1
2019-12-31,2019,12,"D","Bo",2019,"1","männlich",1,1
2019-12-31,2019,12,"D","Lenny",2017,"1","männlich",1,1
2019-12-31,2019,12,"D","Lenny",2015,"1","männlich",1,1
2019-12-31,2019,12,"D","Bo",2016,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lenny",2014,"1","männlich",1,1
2019-12-31,2019,12,"D","Lenny",2010,"1","männlich",1,1
2019-12-31,2019,12,"D","Bo",2012,"1","männlich",1,1
2019-12-31,2019,12,"D","Lenny",2008,"1","männlich",1,1
2019-12-31,2019,12,"D","Lenny",2007,"1","männlich",1,1
2019-12-31,2019,12,"D","Bluette",2017,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lennox v. Steinsvordersee",2012,"1","männlich",1,1
2019-12-31,2019,12,"D","Lennox",2019,"1","männlich",1,2
2019-12-31,2019,12,"D","Blues",2007,"1","männlich",1,2
2019-12-31,2019,12,"D","Lennox",2015,"1","männlich",1,2
2019-12-31,2019,12,"D","Lennox",2014,"1","männlich",1,1
2019-12-31,2019,12,"D","Blueboy",2012,"1","männlich",1,1
2019-12-31,2019,12,"D","Lennox",2012,"1","männlich",1,1
2019-12-31,2019,12,"D","Lenja",2015,"2","weiblich",2,1
2019-12-31,2019,12,"D","Blue Cheese",2017,"2","weiblich",2,1
2019-12-31,2019,12,"D","Leni",2019,"2","weiblich",2,1
2019-12-31,2019,12,"D","Leni",2018,"2","weiblich",2,1
2019-12-31,2019,12,"D","Blue",2019,"1","männlich",1,1
2019-12-31,2019,12,"D","Leni",2017,"2","weiblich",2,1
2019-12-31,2019,12,"D","Leni",2008,"2","weiblich",2,1
2019-12-31,2019,12,"D","Blue",2018,"2","weiblich",2,2
2019-12-31,2019,12,"D","Lena, Quelena Amici per Sempre",2010,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lena",2013,"2","weiblich",2,1
2019-12-31,2019,12,"D","Blue",2018,"1","männlich",1,1
2019-12-31,2019,12,"D","Lena",2012,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lena",2008,"2","weiblich",2,1
2019-12-31,2019,12,"D","Blue",2015,"1","männlich",1,1
2019-12-31,2019,12,"D","Lemonie",2009,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lello Arthuro",2015,"1","männlich",1,1
2019-12-31,2019,12,"D","Blue",2012,"1","männlich",1,1
2019-12-31,2019,12,"D","Lella",2014,"2","weiblich",2,2
2019-12-31,2019,12,"D","Leky",2014,"1","männlich",1,1
2019-12-31,2019,12,"D","Blue",2008,"1","männlich",1,1
2019-12-31,2019,12,"D","Lejla",2014,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lejla",2004,"2","weiblich",2,1
2019-12-31,2019,12,"D","Blossi-Bjôrn",2017,"1","männlich",1,1
2019-12-31,2019,12,"D","Leitto",2015,"1","männlich",1,1
2019-12-31,2019,12,"D","Leila",2019,"2","weiblich",2,1
2019-12-31,2019,12,"D","Blizzard of Water Valley",2015,"1","männlich",1,1
2019-12-31,2019,12,"D","Leila",2017,"2","weiblich",2,1
2019-12-31,2019,12,"D","Leila",2015,"2","weiblich",2,1
2019-12-31,2019,12,"D","Bliss ( Caio)",2016,"1","männlich",1,1
2019-12-31,2019,12,"D","Leila",2013,"2","weiblich",2,1
2019-12-31,2019,12,"D","Leila",2012,"2","weiblich",2,1
2019-12-31,2019,12,"D","Bless",2016,"2","weiblich",2,1
2019-12-31,2019,12,"D","Leila",2010,"2","weiblich",2,2
2019-12-31,2019,12,"D","Leila",2008,"2","weiblich",2,2
2019-12-31,2019,12,"D","Blanquita",2018,"2","weiblich",2,1
2019-12-31,2019,12,"D","Leila",2007,"2","weiblich",2,1
2019-12-31,2019,12,"D","Leika",2016,"2","weiblich",2,1
2019-12-31,2019,12,"D","Blanco",2006,"1","männlich",1,1
2019-12-31,2019,12,"D","Leika",2007,"2","weiblich",2,2
2019-12-31,2019,12,"D","Leika",2006,"2","weiblich",2,1
2019-12-31,2019,12,"D","Blanche",2018,"2","weiblich",2,1
2019-12-31,2019,12,"D","Leika",2004,"2","weiblich",2,1
2019-12-31,2019,12,"D","Leica",2014,"2","weiblich",2,1
2019-12-31,2019,12,"D","Blanca",2015,"2","weiblich",2,1
2019-12-31,2019,12,"D","Leica",2003,"2","weiblich",2,1
2019-12-31,2019,12,"D","Leia Nala",2012,"2","weiblich",2,1
2019-12-31,2019,12,"D","Blanca",2007,"2","weiblich",2,1
2019-12-31,2019,12,"D","Leia",2019,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lego",2015,"1","männlich",1,1
2019-12-31,2019,12,"D","Blaky",2018,"1","männlich",1,1
2019-12-31,2019,12,"D","Lego",2013,"1","männlich",1,1
2019-12-31,2019,12,"D","Leeroy",2010,"1","männlich",1,1
2019-12-31,2019,12,"D","Blake",2017,"1","männlich",1,1
2019-12-31,2019,12,"D","Leena",2007,"2","weiblich",2,1
2019-12-31,2019,12,"D","Leeloo",2012,"2","weiblich",2,1
2019-12-31,2019,12,"D","Blake",2012,"1","männlich",1,1
2019-12-31,2019,12,"D","Leela",2019,"2","weiblich",2,1
2019-12-31,2019,12,"D","Leela",2014,"2","weiblich",2,1
2019-12-31,2019,12,"D","Blake",2007,"1","männlich",1,1
2019-12-31,2019,12,"D","Lee",2006,"2","weiblich",2,1
2019-12-31,2019,12,"D","Leda v. Vogel Gryff",2013,"2","weiblich",2,1
2019-12-31,2019,12,"D","Blade",2018,"1","männlich",1,1
2019-12-31,2019,12,"D","Lea",2019,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lea",2018,"2","weiblich",2,2
2019-12-31,2019,12,"D","Blacky",2017,"1","männlich",1,2
2019-12-31,2019,12,"D","Lea",2015,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lea",2014,"2","weiblich",2,1
2019-12-31,2019,12,"D","Blacky",2015,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lea",2011,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lea",2009,"2","weiblich",2,1
2019-12-31,2019,12,"D","Blacky",2015,"1","männlich",1,1
2019-12-31,2019,12,"D","Layla",2013,"2","weiblich",2,1
2019-12-31,2019,12,"D","Layla",2009,"2","weiblich",2,1
2019-12-31,2019,12,"D","Blacky",2014,"1","männlich",1,1
2019-12-31,2019,12,"D","Layca (Layca vom Dorfblick)",2016,"2","weiblich",2,1
2019-12-31,2019,12,"D","Laya",2016,"2","weiblich",2,1
2019-12-31,2019,12,"D","Blacky",2013,"1","männlich",1,1
2019-12-31,2019,12,"D","Laya",2010,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lavinja",2010,"2","weiblich",2,1
2019-12-31,2019,12,"D","Blacky",2012,"1","männlich",1,1
2019-12-31,2019,12,"D","Laura",2017,"2","weiblich",2,1
2019-12-31,2019,12,"D","Laura",2003,"2","weiblich",2,1
2019-12-31,2019,12,"D","Blacky",2011,"1","männlich",1,1
2019-12-31,2019,12,"D","Laura",2002,"2","weiblich",2,2
2019-12-31,2019,12,"D","Latina",2014,"2","weiblich",2,1
2019-12-31,2019,12,"D","Blacky",2006,"1","männlich",1,2
2019-12-31,2019,12,"D","Lassi",2009,"2","weiblich",2,1
2019-12-31,2019,12,"D","Laska",2015,"2","weiblich",2,1
2019-12-31,2019,12,"D","Blacky",2005,"1","männlich",1,1
2019-12-31,2019,12,"D","Laska",2011,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lasi",2011,"2","weiblich",2,1
2019-12-31,2019,12,"D","Blackita",2019,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lars",2019,"1","männlich",1,1
2019-12-31,2019,12,"D","Lars",2018,"1","männlich",1,1
2019-12-31,2019,12,"D","Black-3",2017,"1","männlich",1,1
2019-12-31,2019,12,"D","Larry",2019,"1","männlich",1,1
2019-12-31,2019,12,"D","Larissa",2007,"2","weiblich",2,1
2019-12-31,2019,12,"D","Black Shadow",2010,"1","männlich",1,1
2019-12-31,2019,12,"D","Largo",2009,"1","männlich",1,1
2019-12-31,2019,12,"D","Lara Saunders",2013,"2","weiblich",2,1
2019-12-31,2019,12,"D","Black Hamlet for Lake Indigo",2011,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lara (Euita)",2007,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lara (Erika)",2013,"2","weiblich",2,1
2019-12-31,2019,12,"D","Black Hamlet L for Lake Pocahontas",2011,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lara",2019,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lara",2018,"2","weiblich",2,1
2019-12-31,2019,12,"D","Black Hamlet L for Lake Michigammee",2011,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lara",2017,"2","weiblich",2,2
2019-12-31,2019,12,"D","Lara",2016,"2","weiblich",2,1
2019-12-31,2019,12,"D","Black Hamlet K for Key to Enigma",2016,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lara",2015,"2","weiblich",2,2
2019-12-31,2019,12,"D","Lara",2014,"2","weiblich",2,2
2019-12-31,2019,12,"D","Black Hamlet K for Key Largo",2016,"1","männlich",1,1
2019-12-31,2019,12,"D","Lara",2012,"2","weiblich",2,2
2019-12-31,2019,12,"D","Lara",2011,"2","weiblich",2,1
2019-12-31,2019,12,"D","Black Hamlet B for Blueberry Hill",2014,"1","männlich",1,1
2019-12-31,2019,12,"D","Lara",2010,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lara",2009,"2","weiblich",2,1
2019-12-31,2019,12,"D","Black Hamlet B for Blue Sky",2014,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lara",2007,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lara",2006,"2","weiblich",2,1
2019-12-31,2019,12,"D","Black BettyGina Alaya",2019,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lara",2005,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lapte",2018,"1","männlich",1,1
2019-12-31,2019,12,"D","Black Betty Gina Coco",2019,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lappi Jolly vom Lindenberg",2018,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lapo",2004,"1","männlich",1,1
2019-12-31,2019,12,"D","Black",2018,"1","männlich",1,1
2019-12-31,2019,12,"D","Laos",2019,"1","männlich",1,1
2019-12-31,2019,12,"D","Lani",2017,"2","weiblich",2,1
2019-12-31,2019,12,"D","Bizou",2012,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lani",2010,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lando",2019,"1","männlich",1,1
2019-12-31,2019,12,"D","Bize",2005,"1","männlich",1,1
2019-12-31,2019,12,"D","Lana vom Haus Kunterbunt",2015,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lana",2019,"2","weiblich",2,1
2019-12-31,2019,12,"D","Bisou",2010,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lana",2017,"2","weiblich",2,3
2019-12-31,2019,12,"D","Lana",2016,"2","weiblich",2,1
2019-12-31,2019,12,"D","Bisou",2009,"1","männlich",1,1
2019-12-31,2019,12,"D","Lana",2015,"2","weiblich",2,2
2019-12-31,2019,12,"D","Lana",2014,"2","weiblich",2,1
2019-12-31,2019,12,"D","Bishop",2011,"1","männlich",1,1
2019-12-31,2019,12,"D","Lana",2011,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lana",2010,"2","weiblich",2,1
2019-12-31,2019,12,"D","Biscotto (Astra)",2016,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lana",2008,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lamponi de la Raverette",2014,"1","männlich",1,1
2019-12-31,2019,12,"D","Birla (Herder little Devil's)",2016,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lampo",2019,"1","männlich",1,1
2019-12-31,2019,12,"D","Lambo",2016,"1","männlich",1,1
2019-12-31,2019,12,"D","Birillo",2008,"1","männlich",1,1
2019-12-31,2019,12,"D","Lalu",2009,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lalita (Molly)",2014,"2","weiblich",2,1
2019-12-31,2019,12,"D","Birdy",2011,"1","männlich",1,1
2019-12-31,2019,12,"D","Lalique",2019,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lale",2011,"2","weiblich",2,1
2019-12-31,2019,12,"D","Birdie",2018,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lala",2015,"2","weiblich",2,1
2019-12-31,2019,12,"D","Laky",2019,"1","männlich",1,1
2019-12-31,2019,12,"D","Bircan du bosquet des muguets",2015,"1","männlich",1,1
2019-12-31,2019,12,"D","Lakshmi",2015,"2","weiblich",2,1
2019-12-31,2019,12,"D","Laki",2016,"1","männlich",1,1
2019-12-31,2019,12,"D","Birbi",2006,"2","weiblich",2,1
2019-12-31,2019,12,"D","Laki",2011,"1","männlich",1,2
2019-12-31,2019,12,"D","Lajta Star Free Love",2014,"2","weiblich",2,1
2019-12-31,2019,12,"D","Birba (Queudolin)",2008,"2","weiblich",2,1
2019-12-31,2019,12,"D","Laini",2019,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lailai",2015,"1","männlich",1,1
2019-12-31,2019,12,"D","Birba",2007,"2","weiblich",2,1
2019-12-31,2019,12,"D","Laila (Juwel)",2006,"2","weiblich",2,1
2019-12-31,2019,12,"D","Laila",2018,"2","weiblich",2,1
2019-12-31,2019,12,"D","Birba",2004,"2","weiblich",2,1
2019-12-31,2019,12,"D","Laila",2017,"2","weiblich",2,1
2019-12-31,2019,12,"D","Laila",2016,"2","weiblich",2,1
2019-12-31,2019,12,"D","Biranda",2014,"2","weiblich",2,1
2019-12-31,2019,12,"D","Laila",2015,"2","weiblich",2,1
2019-12-31,2019,12,"D","Laila",2010,"2","weiblich",2,1
2019-12-31,2019,12,"D","Bipo",2008,"1","männlich",1,1
2019-12-31,2019,12,"D","Laila",2008,"2","weiblich",2,1
2019-12-31,2019,12,"D","Laila",2005,"2","weiblich",2,1
2019-12-31,2019,12,"D","Biondo",2012,"1","männlich",1,1
2019-12-31,2019,12,"D","Laika (Nikita)",2017,"2","weiblich",2,1
2019-12-31,2019,12,"D","Laika",2018,"2","weiblich",2,1
2019-12-31,2019,12,"D","Bion Blues",2013,"1","männlich",1,1
2019-12-31,2019,12,"D","Laika",2017,"2","weiblich",2,1
2019-12-31,2019,12,"D","Laika",2016,"2","weiblich",2,2
2019-12-31,2019,12,"D","Bino vom Bollerrain",2010,"1","männlich",1,1
2019-12-31,2019,12,"D","Laika",2015,"2","weiblich",2,1
2019-12-31,2019,12,"D","Laika",2011,"2","weiblich",2,2
2019-12-31,2019,12,"D","Bino",2019,"1","männlich",1,1
2019-12-31,2019,12,"D","Laika",2010,"2","weiblich",2,1
2019-12-31,2019,12,"D","Laika",2004,"2","weiblich",2,1
2019-12-31,2019,12,"D","Bingo",2013,"1","männlich",1,1
2019-12-31,2019,12,"D","Laica-Stella",2010,"2","weiblich",2,1
2019-12-31,2019,12,"D","Laica",2018,"2","weiblich",2,1
2019-12-31,2019,12,"D","Bingo",2011,"1","männlich",1,1
2019-12-31,2019,12,"D","Lago",2017,"1","männlich",1,1
2019-12-31,2019,12,"D","Lager",2006,"2","weiblich",2,1
2019-12-31,2019,12,"D","Bina",2011,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lagartija",2016,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lady-Lilli",2011,"2","weiblich",2,1
2019-12-31,2019,12,"D","Bina",2010,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lady Ringo v. Valetscha",2013,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lady Lou",2010,"2","weiblich",2,1
2019-12-31,2019,12,"D","Bimi vom Hummelexpress",2019,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lady Lizzi",2017,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lady Cheyenne",2018,"2","weiblich",2,1
2019-12-31,2019,12,"D","Billy Bär",2011,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lady Ashley",2008,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lady",2017,"2","weiblich",2,1
2019-12-31,2019,12,"D","Billy",2019,"1","männlich",1,1
2019-12-31,2019,12,"D","Lady",2016,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lady",2015,"2","weiblich",2,1
2019-12-31,2019,12,"D","Billy",2016,"1","männlich",1,1
2019-12-31,2019,12,"D","Lady",2011,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lady",2010,"2","weiblich",2,1
2019-12-31,2019,12,"D","Billy",2015,"1","männlich",1,1
2019-12-31,2019,12,"D","Lady",2009,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lady",2006,"2","weiblich",2,1
2019-12-31,2019,12,"D","Billy",2013,"1","männlich",1,1
2019-12-31,2019,12,"D","Lady",2005,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lacrima Christi Choco Chester",2014,"1","männlich",1,1
2019-12-31,2019,12,"D","Billy",2011,"1","männlich",1,1
2019-12-31,2019,12,"D","Lacota von Amasis",2013,"2","weiblich",2,1
2019-12-31,2019,12,"D","Lacky",2018,"1","männlich",1,1
2019-12-31,2019,12,"D","Billy",2006,"1","männlich",1,2
2019-12-31,2019,12,"D","Laana",2013,"2","weiblich",2,1
2019-12-31,2019,12,"D","LUSSY",2011,"2","weiblich",2,1
2019-12-31,2019,12,"D","Billy",2003,"1","männlich",1,1
2019-12-31,2019,12,"D","LAMI  (früher FUNNY)",2015,"2","weiblich",2,1
2019-12-31,2019,12,"D","L'Nox",2014,"1","männlich",1,1
2019-12-31,2019,12,"D","Billie",2019,"2","weiblich",2,1
2019-12-31,2019,12,"D","Kücük",2001,"1","männlich",1,1
2019-12-31,2019,12,"D","Käpten Habdock (Very Vigie)",2007,"1","männlich",1,1
2019-12-31,2019,12,"D","Billie",2017,"2","weiblich",2,1
2019-12-31,2019,12,"D","Kytta",2013,"2","weiblich",2,1
2019-12-31,2019,12,"D","Kyra",2018,"2","weiblich",2,1
2019-12-31,2019,12,"D","Billie",2015,"2","weiblich",2,1
2019-12-31,2019,12,"D","Kyra",2015,"2","weiblich",2,1
2019-12-31,2019,12,"D","Kyra",2013,"2","weiblich",2,1
2019-12-31,2019,12,"D","Billie",2013,"2","weiblich",2,1
2019-12-31,2019,12,"D","Kyra",2011,"2","weiblich",2,1
2019-12-31,2019,12,"D","Kyra",2010,"2","weiblich",2,2
2019-12-31,2019,12,"D","Billi",2013,"2","weiblich",2,1
2019-12-31,2019,12,"D","Kyra",2009,"2","weiblich",2,1
2019-12-31,2019,12,"D","Kyra",2008,"2","weiblich",2,2
2019-12-31,2019,12,"D","Billi",2005,"1","männlich",1,1
2019-12-31,2019,12,"D","Kylie",2017,"2","weiblich",2,1
2019-12-31,2019,12,"D","Kyara",2014,"2","weiblich",2,1
2019-12-31,2019,12,"D","Billabong",2012,"1","männlich",1,1
2019-12-31,2019,12,"D","Kyana",2013,"2","weiblich",2,1
2019-12-31,2019,12,"D","Kwassie",2005,"2","weiblich",2,1
2019-12-31,2019,12,"D","Bilko",2016,"1","männlich",1,1
2019-12-31,2019,12,"D","Kuro",2008,"1","männlich",1,1
2019-12-31,2019,12,"D","Kuno (Gandalf von Waldsee)",2007,"1","männlich",1,1
2019-12-31,2019,12,"D","Bilboul",2014,"1","männlich",1,1
2019-12-31,2019,12,"D","Kumo (Rico)",2017,"1","männlich",1,1
2019-12-31,2019,12,"D","Kuma (Quinlan Savannah Town)",2016,"2","weiblich",2,1
2019-12-31,2019,12,"D","Bilbo",2015,"1","männlich",1,1
2019-12-31,2019,12,"D","Kuma",2005,"2","weiblich",2,1
2019-12-31,2019,12,"D","Kuko",2012,"2","weiblich",2,1
2019-12-31,2019,12,"D","Biju",2005,"1","männlich",1,1
2019-12-31,2019,12,"D","Kubo",2008,"1","männlich",1,1
2019-12-31,2019,12,"D","Kuba-Jack-Wichtel",2012,"1","männlich",1,1
2019-12-31,2019,12,"D","Bijoux",2013,"2","weiblich",2,1
2019-12-31,2019,12,"D","Kuba",2017,"1","männlich",1,1
2019-12-31,2019,12,"D","Kuba",2011,"1","männlich",1,1
2019-12-31,2019,12,"D","Bijoux",2005,"2","weiblich",2,1
2019-12-31,2019,12,"D","Krümelmonster",2018,"2","weiblich",2,1
2019-12-31,2019,12,"D","Kroc Mou des Gardiens du Mirador",2018,"1","männlich",1,1
